date,state,bed_icu,bed_icu_rep,bed_icu_total,bed_icu_covid,vent,vent_port,icu_covid,icu_pui,icu_noncovid,vent_covid,vent_pui,vent_noncovid
2020-11-27,Sarawak,49,22,71,26,78,91,0,0,50,0,0,0
2020-11-27,Selangor,42,62,104,104,92,48,17,1,13,6,1,0
2020-11-27,Terengganu,23,0,23,12,41,16,0,0,19,0,0,0
2020-11-27,W.P. Kuala Lumpur,64,73,137,38,169,25,0,0,50,0,0,0
2020-11-27,W.P. Labuan,5,5,10,5,6,5,2,0,3,2,0,0
2020-11-28,Johor,37,30,67,30,78,55,17,0,22,12,0,0
2020-11-28,Kedah,33,0,33,21,63,31,8,0,17,1,0,0
2020-11-28,Kelantan,47,26,73,27,62,32,3,0,36,1,0,0
2020-11-28,Melaka,52,0,52,12,54,7,1,0,47,0,0,0
2020-11-28,Negeri Sembilan,22,0,22,11,62,22,2,0,5,1,0,0
2020-11-28,Pahang,47,6,53,39,62,21,0,0,28,0,0,0
2020-11-28,Penang,30,11,41,13,35,22,9,0,11,6,0,0
2020-11-28,Perak,70,0,70,52,117,34,9,1,49,2,1,0
2020-11-28,Perlis,13,0,13,4,20,12,0,0,8,0,0,0
2020-11-28,Sabah,70,60,130,112,111,82,70,2,10,19,2,0
2020-11-28,Sarawak,49,22,71,26,78,91,0,0,45,0,0,0
2020-11-28,Selangor,42,62,104,104,92,48,16,0,12,8,0,0
2020-11-28,Terengganu,23,0,23,12,41,16,0,0,19,0,0,0
2020-11-28,W.P. Kuala Lumpur,64,73,137,38,169,25,0,0,49,0,0,0
2020-11-28,W.P. Labuan,5,5,10,5,6,5,2,0,2,2,0,0
2020-11-29,Johor,37,30,67,30,78,55,15,1,23,9,0,0
2020-11-29,Kedah,33,0,33,21,63,31,9,0,17,0,0,0
2020-11-29,Kelantan,47,26,73,27,62,32,4,0,34,1,0,0
2020-11-29,Melaka,52,0,52,12,54,7,1,0,40,0,0,0
2020-11-29,Negeri Sembilan,22,0,22,11,62,22,3,0,7,1,0,0
2020-11-29,Pahang,47,6,53,39,62,21,0,0,25,0,0,0
2020-11-29,Penang,30,11,41,13,35,22,11,0,11,7,0,0
2020-11-29,Perak,70,0,70,52,117,36,9,0,47,1,0,0
2020-11-29,Perlis,13,0,13,4,20,12,0,0,10,0,0,0
2020-11-29,Sabah,70,60,130,112,111,82,70,2,11,17,2,0
2020-11-29,Sarawak,49,22,71,26,78,91,0,0,45,0,0,0
2020-11-29,Selangor,42,62,104,104,92,48,17,0,10,7,0,0
2020-11-29,Terengganu,23,0,23,12,41,16,0,0,19,0,0,0
2020-11-29,W.P. Kuala Lumpur,64,73,137,38,169,25,0,0,48,0,0,0
2020-11-29,W.P. Labuan,5,5,10,5,6,5,2,0,3,2,0,0
2020-11-30,Johor,37,30,67,30,78,55,17,0,23,14,0,0
2020-11-30,Kedah,33,0,33,21,63,31,8,0,15,0,0,0
2020-11-30,Kelantan,47,26,73,27,62,32,5,0,32,1,0,0
2020-11-30,Melaka,52,0,52,12,54,7,1,0,38,0,0,0
2020-11-30,Negeri Sembilan,22,0,22,10,62,22,3,0,7,1,0,0
2020-11-30,Pahang,47,6,53,39,62,21,0,0,27,0,0,0
2020-11-30,Penang,30,11,41,12,35,22,12,0,10,8,0,0
2020-11-30,Perak,70,0,70,52,117,36,9,0,46,1,0,0
2020-11-30,Perlis,13,0,13,4,20,12,0,0,9,0,0,0
2020-11-30,Sabah,69,60,129,111,111,82,61,3,9,14,3,0
2020-11-30,Sarawak,49,22,71,26,78,91,0,1,51,0,1,0
2020-11-30,Selangor,42,62,104,104,92,48,17,0,7,8,0,0
2020-11-30,Terengganu,23,0,23,12,41,16,0,0,17,0,0,0
2020-11-30,W.P. Kuala Lumpur,64,73,137,38,169,25,0,0,46,0,0,0
2020-11-30,W.P. Labuan,5,5,10,5,6,5,2,0,3,2,0,0
2020-12-01,Johor,37,30,67,30,78,55,20,0,19,18,0,0
2020-12-01,Kedah,33,0,33,21,63,31,8,0,14,2,0,0
2020-12-01,Kelantan,47,26,73,27,62,32,7,0,35,1,0,0
2020-12-01,Melaka,52,0,52,12,54,7,1,0,43,0,0,0
2020-12-01,Negeri Sembilan,22,0,22,10,62,22,3,0,6,1,0,0
2020-12-01,Pahang,47,6,53,39,62,21,0,0,32,0,0,0
2020-12-01,Penang,30,11,41,12,35,22,12,0,8,7,0,0
2020-12-01,Perak,70,0,70,52,117,36,9,0,46,2,0,0
2020-12-01,Perlis,13,0,13,4,20,12,0,0,9,0,0,0
2020-12-01,Sabah,69,60,129,111,111,82,62,4,11,11,4,0
2020-12-01,Sarawak,49,22,71,26,78,91,0,0,53,0,0,0
2020-12-01,Selangor,42,62,104,104,92,48,16,1,6,6,1,0
2020-12-01,Terengganu,23,0,23,12,41,16,0,0,16,0,0,0
2020-12-01,W.P. Kuala Lumpur,64,73,137,38,169,25,0,0,45,0,0,0
2020-12-01,W.P. Labuan,5,5,10,5,6,5,2,0,2,2,0,0
2020-12-02,Johor,37,30,67,30,78,55,22,0,19,17,0,0
2020-12-02,Kedah,33,0,33,21,63,31,8,0,14,2,0,0
2020-12-02,Kelantan,47,26,73,27,62,32,6,0,31,1,0,0
2020-12-02,Melaka,52,0,52,12,54,7,1,0,43,0,0,0
2020-12-02,Negeri Sembilan,22,0,22,11,62,22,3,0,4,1,0,0
2020-12-02,Pahang,47,6,53,39,62,21,0,0,33,0,0,0
2020-12-02,Penang,30,11,41,13,35,22,12,0,10,7,0,0
2020-12-02,Perak,70,0,70,52,117,36,10,0,48,2,0,0
2020-12-02,Perlis,13,0,13,4,20,12,0,0,9,0,0,0
2020-12-02,Sabah,69,60,129,111,111,82,58,4,12,12,4,0
2020-12-02,Sarawak,49,22,71,26,78,91,0,0,49,0,0,0
2020-12-02,Selangor,42,62,104,104,92,48,16,1,6,6,1,0
2020-12-02,Terengganu,23,0,23,12,41,16,0,0,13,0,0,0
2020-12-02,W.P. Kuala Lumpur,64,73,137,38,169,25,0,0,44,0,0,0
2020-12-02,W.P. Labuan,5,5,10,5,6,5,2,0,5,2,0,0
2020-12-03,Johor,51,30,81,30,96,63,22,0,24,20,0,0
2020-12-03,Kedah,33,0,33,21,63,31,8,1,12,2,1,0
2020-12-03,Kelantan,47,26,73,27,62,32,6,0,31,3,0,0
2020-12-03,Melaka,52,0,52,12,54,7,1,0,43,0,0,0
2020-12-03,Negeri Sembilan,22,0,22,11,62,22,1,0,6,1,0,0
2020-12-03,Pahang,47,6,53,39,62,21,0,0,34,0,0,0
2020-12-03,Penang,30,11,41,13,35,22,9,1,9,8,1,0
2020-12-03,Perak,70,0,70,52,117,36,8,0,45,2,0,0
2020-12-03,Perlis,13,0,13,4,20,12,0,0,6,0,0,0
2020-12-03,Sabah,69,60,129,111,111,82,62,4,13,16,4,0
2020-12-03,Sarawak,49,22,71,26,78,91,0,0,54,0,0,0
2020-12-03,Selangor,42,62,104,104,92,48,17,0,8,5,0,0
2020-12-03,Terengganu,23,0,23,12,41,16,0,0,14,0,0,0
2020-12-03,W.P. Kuala Lumpur,64,73,137,38,169,25,0,0,50,0,0,0
2020-12-03,W.P. Labuan,5,5,10,5,6,5,2,0,5,2,0,0
2020-12-04,Johor,51,30,81,31,96,63,24,0,21,21,0,0
2020-12-04,Kedah,33,0,33,21,63,31,9,0,3,2,0,0
2020-12-04,Kelantan,47,26,73,27,62,32,6,1,32,3,1,0
2020-12-04,Melaka,52,0,52,12,54,7,0,0,45,0,0,0
2020-12-04,Negeri Sembilan,22,0,22,11,62,22,2,0,6,1,0,0
2020-12-04,Pahang,47,6,53,39,62,21,0,0,29,0,0,0
2020-12-04,Penang,30,11,41,13,35,22,8,1,12,7,1,0
2020-12-04,Perak,70,0,70,52,117,36,8,0,48,2,0,0
2020-12-04,Perlis,13,0,13,4,20,12,0,0,6,0,0,0
2020-12-04,Sabah,70,60,130,111,111,82,66,7,10,17,7,0
2020-12-04,Sarawak,49,22,71,26,78,91,0,0,54,0,0,0
2020-12-04,Selangor,42,62,104,104,92,48,18,0,6,5,0,0
2020-12-04,Terengganu,23,0,23,12,41,16,0,0,14,0,0,0
2020-12-04,W.P. Kuala Lumpur,64,73,137,38,169,25,1,0,42,1,0,0
2020-12-04,W.P. Labuan,5,5,10,5,6,5,2,0,3,2,0,0
2020-12-05,Johor,51,32,83,43,96,63,25,0,26,22,0,0
2020-12-05,Kedah,33,0,33,21,63,31,9,1,13,2,1,0
2020-12-05,Kelantan,47,26,73,27,62,32,7,0,32,4,0,0
2020-12-05,Melaka,52,0,52,12,54,7,0,0,46,0,0,0
2020-12-05,Negeri Sembilan,22,0,22,11,62,22,1,0,7,1,0,0
2020-12-05,Pahang,47,6,53,39,62,21,0,0,33,0,0,0
2020-12-05,Penang,30,11,41,13,35,22,9,1,13,5,1,0
2020-12-05,Perak,70,0,70,52,117,36,10,0,46,3,0,0
2020-12-05,Perlis,13,0,13,4,20,12,0,0,6,0,0,0
2020-12-05,Sabah,70,60,130,111,111,82,67,4,9,22,4,0
2020-12-05,Sarawak,49,22,71,26,78,91,0,0,51,0,0,0
2020-12-05,Selangor,42,62,104,104,92,48,21,0,6,7,0,0
2020-12-05,Terengganu,23,0,23,12,41,16,0,0,15,0,0,0
2020-12-05,W.P. Kuala Lumpur,64,73,137,38,169,25,0,0,45,0,0,0
2020-12-05,W.P. Labuan,5,5,10,5,6,5,2,0,3,2,0,0
2020-12-06,Johor,51,32,83,42,96,63,24,0,28,20,0,0
2020-12-06,Kedah,33,0,33,21,63,31,8,2,21,2,2,0
2020-12-06,Kelantan,47,26,73,27,62,32,8,0,38,4,0,0
2020-12-06,Melaka,52,0,52,12,54,7,0,0,45,0,0,0
2020-12-06,Negeri Sembilan,22,0,22,10,62,22,1,0,8,1,0,0
2020-12-06,Pahang,47,6,53,39,62,21,0,0,35,0,0,0
2020-12-06,Penang,30,11,41,12,35,22,7,1,22,5,0,0
2020-12-06,Perak,70,0,70,52,117,36,9,1,44,2,1,0
2020-12-06,Perlis,13,0,13,4,20,12,0,0,7,0,0,0
2020-12-06,Sabah,70,60,130,111,111,82,63,4,13,27,4,0
2020-12-06,Sarawak,49,22,71,26,78,91,0,0,48,0,0,0
2020-12-06,Selangor,42,62,104,104,92,48,19,0,26,8,0,0
2020-12-06,Terengganu,23,0,23,12,41,16,0,0,16,0,0,0
2020-12-06,W.P. Kuala Lumpur,64,73,137,38,169,25,0,1,46,0,1,0
2020-12-06,W.P. Labuan,5,5,10,5,6,5,2,0,4,2,0,0
2020-12-07,Johor,51,32,83,43,96,63,28,0,29,20,0,0
2020-12-07,Kedah,33,0,33,21,63,31,9,0,12,2,0,0
2020-12-07,Kelantan,47,26,73,27,62,32,8,0,26,4,0,0
2020-12-07,Melaka,52,0,52,12,54,7,0,0,47,0,0,0
2020-12-07,Negeri Sembilan,22,0,22,11,62,22,1,0,7,1,0,0
2020-12-07,Pahang,47,6,53,39,62,21,0,0,33,0,0,0
2020-12-07,Penang,30,11,41,13,35,22,6,0,14,5,0,0
2020-12-07,Perak,70,0,70,52,117,36,10,1,45,3,1,0
2020-12-07,Perlis,13,0,13,4,20,12,0,0,9,0,0,0
2020-12-07,Sabah,70,60,130,111,111,82,70,4,11,27,4,0
2020-12-07,Sarawak,49,22,71,26,78,91,0,0,52,0,0,0
2020-12-07,Selangor,42,62,104,104,92,48,19,0,7,6,0,0
2020-12-07,Terengganu,23,0,23,12,41,16,0,0,16,0,0,0
2020-12-07,W.P. Kuala Lumpur,64,73,137,38,169,25,0,0,44,0,0,0
2020-12-07,W.P. Labuan,5,5,10,5,6,5,3,0,2,3,0,0
2020-12-08,Johor,51,32,83,43,96,63,29,0,24,24,0,0
2020-12-08,Kedah,33,0,33,21,63,31,9,0,13,2,0,0
2020-12-08,Kelantan,47,26,73,27,62,32,8,0,31,4,0,0
2020-12-08,Melaka,52,0,52,12,54,7,0,0,45,0,0,0
2020-12-08,Negeri Sembilan,22,0,22,11,62,22,1,0,8,1,0,0
2020-12-08,Pahang,47,6,53,39,62,21,0,0,29,0,0,0
2020-12-08,Penang,30,11,41,13,35,22,7,0,13,5,0,0
2020-12-08,Perak,70,0,70,52,117,36,9,0,50,3,0,0
2020-12-08,Perlis,13,0,13,4,20,12,0,0,8,0,0,0
2020-12-08,Sabah,70,60,130,111,111,82,64,5,12,23,5,0
2020-12-08,Sarawak,49,22,71,26,78,91,0,0,55,0,0,0
2020-12-08,Selangor,42,62,104,104,92,48,20,0,8,6,0,0
2020-12-08,Terengganu,23,0,23,12,41,16,0,0,12,0,0,0
2020-12-08,W.P. Kuala Lumpur,64,73,137,38,169,25,0,0,47,0,0,0
2020-12-08,W.P. Labuan,5,5,10,5,6,5,3,0,1,3,0,0
2020-12-09,Johor,51,32,83,43,96,63,28,0,28,21,0,0
2020-12-09,Kedah,33,0,33,21,63,31,8,0,22,2,0,0
2020-12-09,Kelantan,47,26,73,27,62,32,8,0,31,4,0,0
2020-12-09,Melaka,52,0,52,12,54,7,0,0,46,0,0,0
2020-12-09,Negeri Sembilan,22,0,22,11,62,22,1,0,9,1,0,0
2020-12-09,Pahang,47,6,53,39,62,21,0,0,29,0,0,0
2020-12-09,Penang,30,11,41,13,35,22,7,0,20,5,0,0
2020-12-09,Perak,70,0,70,52,117,36,9,0,44,3,0,0
2020-12-09,Perlis,13,0,13,4,20,12,0,0,10,0,0,0
2020-12-09,Sabah,70,60,130,111,111,82,59,3,28,23,3,0
2020-12-09,Sarawak,49,22,71,26,78,91,0,0,51,0,0,0
2020-12-09,Selangor,42,62,104,104,92,48,20,0,30,9,0,0
2020-12-09,Terengganu,23,0,23,12,41,16,0,0,16,0,0,0
2020-12-09,W.P. Kuala Lumpur,64,73,137,38,169,25,0,0,50,0,0,0
2020-12-09,W.P. Labuan,5,5,10,5,6,5,3,0,4,3,0,0
2020-12-10,Johor,51,32,83,43,96,63,27,0,26,19,0,0
2020-12-10,Kedah,33,0,33,21,63,31,8,0,10,2,0,0
2020-12-10,Kelantan,47,26,73,27,62,32,7,0,35,4,0,0
2020-12-10,Melaka,52,0,52,12,54,7,1,0,42,0,0,0
2020-12-10,Negeri Sembilan,22,0,22,11,62,22,2,0,6,2,0,0
2020-12-10,Pahang,47,6,53,39,62,21,0,0,32,0,0,0
2020-12-10,Penang,30,11,41,13,35,22,7,0,14,5,0,0
2020-12-10,Perak,70,0,70,52,117,36,7,0,46,3,0,0
2020-12-10,Perlis,13,0,13,4,20,12,0,0,10,0,0,0
2020-12-10,Sabah,70,60,130,111,111,82,63,3,15,20,3,0
2020-12-10,Sarawak,49,22,71,26,78,91,0,0,54,0,0,0
2020-12-10,Selangor,42,62,104,104,92,48,18,1,9,9,1,0
2020-12-10,Terengganu,23,0,23,12,41,16,0,0,17,0,0,0
2020-12-10,W.P. Kuala Lumpur,64,73,137,38,169,25,0,0,50,0,0,0
2020-12-10,W.P. Labuan,5,5,10,5,6,5,2,0,3,2,0,0
2020-12-11,Johor,51,32,83,43,96,63,30,0,29,19,0,0
2020-12-11,Kedah,33,0,33,21,63,31,6,1,11,2,1,0
2020-12-11,Kelantan,47,26,73,27,62,32,6,0,32,5,0,0
2020-12-11,Melaka,52,0,52,12,54,7,0,0,45,0,0,0
2020-12-11,Negeri Sembilan,22,0,22,11,62,22,1,0,5,1,0,0
2020-12-11,Pahang,47,6,53,39,62,21,0,0,34,0,0,0
2020-12-11,Penang,30,11,41,13,35,22,7,0,18,6,0,0
2020-12-11,Perak,70,0,70,52,117,36,5,1,47,3,1,0
2020-12-11,Perlis,13,0,13,4,20,12,0,0,6,0,0,0
2020-12-11,Sabah,70,60,130,111,111,82,63,4,15,20,4,0
2020-12-11,Sarawak,49,22,71,26,78,91,0,0,50,0,0,0
2020-12-11,Selangor,42,62,104,104,92,48,25,0,5,11,0,0
2020-12-11,Terengganu,23,0,23,12,41,16,0,0,19,0,0,0
2020-12-11,W.P. Kuala Lumpur,64,73,137,38,169,25,0,0,49,0,0,0
2020-12-11,W.P. Labuan,5,5,10,5,6,5,2,0,2,2,0,0
2020-12-12,Johor,51,32,83,43,96,63,28,0,31,20,0,0
2020-12-12,Kedah,33,0,33,21,63,31,5,1,21,2,1,0
2020-12-12,Kelantan,47,26,73,27,62,32,5,0,40,5,0,0
2020-12-12,Melaka,52,0,52,12,54,7,0,0,45,0,0,0
2020-12-12,Negeri Sembilan,22,0,22,11,62,22,1,0,8,0,0,0
2020-12-12,Pahang,47,6,53,39,62,21,0,0,33,0,0,0
2020-12-12,Penang,30,11,41,13,35,22,8,0,24,7,0,0
2020-12-12,Perak,70,0,70,52,117,36,4,0,49,3,0,0
2020-12-12,Perlis,13,0,13,4,20,12,0,0,8,0,0,0
2020-12-12,Sabah,70,60,130,111,111,82,61,4,22,17,4,0
2020-12-12,Sarawak,49,22,71,26,78,91,0,0,47,0,0,0
2020-12-12,Selangor,42,62,104,104,92,48,24,0,29,11,0,0
2020-12-12,Terengganu,23,0,23,12,41,16,1,0,19,1,0,0
2020-12-12,W.P. Kuala Lumpur,64,73,137,38,169,25,1,0,45,0,0,0
2020-12-12,W.P. Labuan,5,5,10,5,6,5,2,0,5,2,0,0
2020-12-13,Johor,51,32,83,43,96,63,29,0,29,20,0,0
2020-12-13,Kedah,33,0,33,21,63,31,5,0,20,3,0,0
2020-12-13,Kelantan,47,26,73,27,62,32,4,0,38,3,0,0
2020-12-13,Melaka,52,0,52,12,54,7,0,0,42,0,0,0
2020-12-13,Negeri Sembilan,22,0,22,11,62,22,1,1,9,0,1,0
2020-12-13,Pahang,47,6,53,39,62,21,0,0,32,0,0,0
2020-12-13,Penang,30,11,41,13,35,22,10,0,24,6,0,0
2020-12-13,Perak,70,0,70,52,117,36,4,0,51,3,0,0
2020-12-13,Perlis,13,0,13,4,20,12,0,0,9,0,0,0
2020-12-13,Sabah,70,60,130,111,111,82,61,4,21,19,4,0
2020-12-13,Sarawak,49,22,71,26,78,91,0,0,47,0,0,0
2020-12-13,Selangor,42,62,104,104,92,48,24,0,32,11,0,0
2020-12-13,Terengganu,23,0,23,12,41,16,1,0,18,1,0,0
2020-12-13,W.P. Kuala Lumpur,64,73,137,38,169,25,1,0,47,0,0,0
2020-12-13,W.P. Labuan,5,5,10,5,6,5,2,0,5,2,0,0
2020-12-14,Johor,51,32,83,43,96,63,26,0,29,17,0,0
2020-12-14,Kedah,33,0,33,21,63,31,7,1,14,4,1,0
2020-12-14,Kelantan,47,26,73,27,62,32,3,0,31,3,0,0
2020-12-14,Melaka,52,0,52,12,54,7,0,0,46,0,0,0
2020-12-14,Negeri Sembilan,22,0,22,11,62,22,1,0,8,0,0,0
2020-12-14,Pahang,47,6,53,39,62,21,0,0,30,0,0,0
2020-12-14,Penang,30,11,41,13,35,22,10,0,14,5,0,0
2020-12-14,Perak,70,0,70,52,117,36,3,0,46,3,0,0
2020-12-14,Perlis,13,0,13,4,20,12,0,0,8,0,0,0
2020-12-14,Sabah,70,60,130,111,111,82,61,3,13,16,3,0
2020-12-14,Sarawak,49,22,71,26,78,91,0,0,48,0,0,0
2020-12-14,Selangor,42,62,104,104,92,48,29,0,4,14,0,0
2020-12-14,Terengganu,23,0,23,12,41,16,1,0,19,1,0,0
2020-12-14,W.P. Kuala Lumpur,64,73,137,38,169,25,2,0,42,0,0,0
2020-12-14,W.P. Labuan,5,5,10,5,6,5,1,0,4,1,0,0
2020-12-15,Johor,51,32,83,43,96,63,28,0,27,16,0,0
2020-12-15,Kedah,33,0,33,21,63,31,7,0,16,4,0,0
2020-12-15,Kelantan,47,26,73,27,62,32,3,0,37,3,0,0
2020-12-15,Melaka,52,0,52,12,54,7,1,1,39,0,1,0
2020-12-15,Negeri Sembilan,22,0,22,11,62,22,1,0,7,0,0,0
2020-12-15,Pahang,47,6,53,39,62,21,0,0,33,0,0,0
2020-12-15,Penang,30,11,41,13,35,22,11,0,13,5,0,0
2020-12-15,Perak,70,0,70,52,117,36,3,0,46,3,0,0
2020-12-15,Perlis,13,0,13,4,20,12,0,0,9,0,0,0
2020-12-15,Sabah,70,60,130,111,111,82,60,3,14,14,3,0
2020-12-15,Sarawak,49,22,71,26,78,91,0,0,48,0,0,0
2020-12-15,Selangor,42,62,104,104,92,48,35,0,2,19,0,0
2020-12-15,Terengganu,23,0,23,12,41,16,1,0,16,1,0,0
2020-12-15,W.P. Kuala Lumpur,64,73,137,38,169,25,2,0,43,1,0,0
2020-12-15,W.P. Labuan,5,5,10,5,6,5,1,0,4,1,0,0
2020-12-16,Johor,51,32,83,43,96,63,26,0,26,16,0,0
2020-12-16,Kedah,33,0,33,21,63,31,5,0,17,3,0,0
2020-12-16,Kelantan,47,26,73,27,62,32,1,0,39,1,0,0
2020-12-16,Melaka,52,0,52,12,54,7,0,1,45,0,1,0
2020-12-16,Negeri Sembilan,22,0,22,11,62,22,1,0,8,0,0,0
2020-12-16,Pahang,47,6,53,39,62,21,0,0,33,0,0,0
2020-12-16,Penang,30,11,41,13,35,22,10,0,13,5,0,0
2020-12-16,Perak,70,0,70,52,117,36,4,1,38,3,1,0
2020-12-16,Perlis,13,0,13,4,20,12,0,0,11,0,0,0
2020-12-16,Sabah,70,60,130,111,111,82,57,4,18,14,4,0
2020-12-16,Sarawak,49,22,71,26,78,91,0,0,46,0,0,0
2020-12-16,Selangor,42,62,104,104,92,48,34,0,2,17,0,0
2020-12-16,Terengganu,23,0,23,12,41,16,1,0,18,1,0,0
2020-12-16,W.P. Kuala Lumpur,64,73,137,38,169,25,2,0,39,1,0,0
2020-12-16,W.P. Labuan,5,5,10,5,6,5,1,0,2,1,0,0
2020-12-17,Johor,51,32,83,43,96,63,29,0,27,14,0,0
2020-12-17,Kedah,33,0,33,21,63,31,5,1,22,3,0,0
2020-12-17,Kelantan,47,26,73,27,62,32,1,4,37,0,4,0
2020-12-17,Melaka,52,0,52,12,54,7,0,1,45,0,1,0
2020-12-17,Negeri Sembilan,22,0,22,11,62,22,1,0,8,0,0,0
2020-12-17,Pahang,47,6,53,39,62,21,0,0,32,0,0,0
2020-12-17,Penang,30,11,41,13,35,22,9,0,20,5,0,0
2020-12-17,Perak,70,0,70,52,117,36,4,0,47,3,0,0
2020-12-17,Perlis,13,0,13,4,20,12,0,0,10,0,0,0
2020-12-17,Sabah,70,60,130,111,111,82,58,2,27,17,2,0
2020-12-17,Sarawak,49,22,71,26,78,91,0,0,47,0,0,0
2020-12-17,Selangor,42,62,104,104,92,48,36,0,0,24,0,0
2020-12-17,Terengganu,23,0,23,12,41,16,1,0,18,1,0,0
2020-12-17,W.P. Kuala Lumpur,64,73,137,38,169,25,2,0,41,1,0,0
2020-12-17,W.P. Labuan,5,5,10,5,6,5,2,0,3,2,0,0
2020-12-18,Johor,51,32,83,43,96,63,24,0,24,15,0,0
2020-12-18,Kedah,33,0,33,21,63,31,6,0,21,2,0,0
2020-12-18,Kelantan,47,26,73,27,62,32,1,0,41,0,0,0
2020-12-18,Melaka,52,0,52,12,54,7,1,0,42,0,0,0
2020-12-18,Negeri Sembilan,22,0,22,11,62,22,1,0,9,0,0,0
2020-12-18,Pahang,47,6,53,39,62,21,0,0,31,0,0,0
2020-12-18,Penang,30,11,41,13,35,22,10,0,22,6,0,0
2020-12-18,Perak,70,0,70,52,117,36,4,0,43,3,0,0
2020-12-18,Perlis,13,0,13,4,20,12,0,0,8,0,0,0
2020-12-18,Sabah,70,60,130,111,111,82,63,3,26,17,3,0
2020-12-18,Sarawak,49,22,71,26,78,91,0,0,43,0,0,0
2020-12-18,Selangor,42,62,104,104,92,48,38,0,2,22,0,0
2020-12-18,Terengganu,23,0,23,12,41,16,0,0,18,0,0,0
2020-12-18,W.P. Kuala Lumpur,64,73,137,38,169,25,2,0,48,1,0,0
2020-12-18,W.P. Labuan,5,5,10,5,6,5,2,0,3,2,0,0
2020-12-19,Johor,51,32,83,43,96,63,27,0,25,18,0,0
2020-12-19,Kedah,33,0,33,21,63,31,5,0,15,2,0,0
2020-12-19,Kelantan,47,26,73,27,62,32,1,1,39,0,1,0
2020-12-19,Melaka,52,0,52,12,54,7,1,0,41,0,0,0
2020-12-19,Negeri Sembilan,22,0,22,11,62,22,1,0,7,0,0,0
2020-12-19,Pahang,47,6,53,39,62,21,0,0,35,0,0,0
2020-12-19,Penang,30,11,41,13,35,22,9,0,21,5,0,0
2020-12-19,Perak,70,0,70,52,117,36,4,0,39,4,0,0
2020-12-19,Perlis,13,0,13,4,20,12,0,0,7,0,0,0
2020-12-19,Sabah,70,60,130,111,111,82,57,2,15,13,2,0
2020-12-19,Sarawak,49,22,71,26,78,91,0,0,47,0,0,0
2020-12-19,Selangor,42,62,104,104,92,48,40,0,1,22,0,0
2020-12-19,Terengganu,23,0,23,12,41,16,0,0,18,0,0,0
2020-12-19,W.P. Kuala Lumpur,64,73,137,38,169,25,3,0,50,2,0,0
2020-12-19,W.P. Labuan,5,5,10,5,6,5,2,0,2,2,0,0
2020-12-20,Johor,51,32,83,43,96,63,22,1,25,17,1,0
2020-12-20,Kedah,33,0,33,21,63,31,6,0,15,2,0,0
2020-12-20,Kelantan,47,26,73,27,62,32,1,0,38,0,0,0
2020-12-20,Melaka,52,0,52,12,54,7,1,0,46,0,0,0
2020-12-20,Negeri Sembilan,22,0,22,11,62,22,2,0,7,2,0,0
2020-12-20,Pahang,47,6,53,39,62,21,0,0,34,0,0,0
2020-12-20,Penang,30,11,41,13,35,22,9,0,20,5,0,0
2020-12-20,Perak,70,0,70,52,117,36,4,0,39,4,0,0
2020-12-20,Perlis,13,0,13,4,20,12,0,0,8,0,0,0
2020-12-20,Sabah,70,60,130,111,111,82,60,3,15,14,3,0
2020-12-20,Sarawak,49,22,71,26,78,91,0,0,44,0,0,0
2020-12-20,Selangor,42,62,104,104,92,48,41,0,1,28,0,0
2020-12-20,Terengganu,23,0,23,12,41,16,0,0,18,0,0,0
2020-12-20,W.P. Kuala Lumpur,64,73,137,38,169,25,3,0,46,2,0,0
2020-12-20,W.P. Labuan,5,5,10,5,6,5,2,0,2,2,0,0
2020-12-21,Johor,51,32,83,43,96,63,22,1,28,15,1,0
2020-12-21,Kedah,33,0,33,21,63,31,7,1,12,1,1,0
2020-12-21,Kelantan,47,26,73,27,62,32,1,0,38,0,0,0
2020-12-21,Melaka,52,0,52,12,54,7,1,0,44,0,0,0
2020-12-21,Negeri Sembilan,22,0,22,11,62,22,2,0,7,2,0,0
2020-12-21,Pahang,47,6,53,39,62,21,0,0,31,0,0,0
2020-12-21,Penang,30,11,41,13,35,22,10,0,9,5,0,0
2020-12-21,Perak,70,0,70,52,117,36,4,0,46,4,0,0
2020-12-21,Perlis,13,0,13,4,20,12,0,0,9,0,0,0
2020-12-21,Sabah,70,60,130,111,111,82,59,4,16,14,4,0
2020-12-21,Sarawak,49,22,71,26,78,91,0,0,46,0,0,0
2020-12-21,Selangor,42,18,60,60,92,48,42,0,0,26,0,0
2020-12-21,Terengganu,23,0,23,12,41,16,0,0,17,0,0,0
2020-12-21,W.P. Kuala Lumpur,64,73,137,38,169,25,2,1,42,1,1,0
2020-12-21,W.P. Labuan,5,5,10,5,6,5,2,0,2,2,0,0
2020-12-22,Johor,51,32,83,43,96,63,21,0,25,14,0,0
2020-12-22,Kedah,33,0,33,21,63,31,4,0,15,1,0,0
2020-12-22,Kelantan,47,26,73,27,62,32,0,0,39,0,0,0
2020-12-22,Melaka,52,0,52,12,54,7,1,0,41,0,0,0
2020-12-22,Negeri Sembilan,22,0,22,11,62,22,3,0,6,1,0,0
2020-12-22,Pahang,47,6,53,39,62,21,0,0,20,0,0,0
2020-12-22,Penang,30,11,41,13,35,22,8,0,11,5,0,0
2020-12-22,Perak,70,0,70,52,96,59,6,0,46,4,0,0
2020-12-22,Perlis,13,0,13,4,20,12,0,0,10,0,0,0
